Year,Province_ID,Province_Sale_ID,Fert_ID,Method_ID,Crop_Type,Fertilizer_Applied,Emissions,EcoDistrict
2002,SK,SK,1,1,Annual,45173.04589,7166.064313,742
2002,SK,SK,1,1,Annual,47031.87103,7692.756474,690
2002,SK,SK,1,1,Annual,47793.48198,7672.992393,775
2002,SK,SK,1,1,Annual,49469.34742,10426.7994,697
2002,SK,SK,1,1,Annual,50278.59028,8105.188453,695
2002,SK,SK,1,1,Annual,50621.38438,8370.902858,774
2002,SK,SK,1,1,Annual,51037.84105,8290.513137,796
2002,SK,SK,1,1,Annual,51106.65667,8279.341191,689
2002,SK,SK,1,1,Annual,51634.23102,8191.039877,763
2002,SK,SK,1,1,Annual,54599.3986,8725.654641,714
2002,SK,SK,1,1,Annual,55995.792,9058.417373,810
2002,SK,SK,1,1,Annual,60509.05525,10381.39487,698
2002,SK,SK,1,1,Annual,60752.95004,9694.450627,821
2002,SK,SK,1,1,Annual,66390.95467,11308.43797,809
2002,SK,SK,1,1,Annual,71656.34875,11640.2087,784
2002,SK,SK,1,1,Annual,74280.45034,12122.73776,747
2002,SK,SK,1,1,Annual,74729.22789,13081.93064,785
2002,SK,SK,1,1,Annual,74835.90545,12591.45018,813
2002,SK,SK,1,1,Annual,79397.75009,12889.1169,762
2002,SK,SK,1,1,Annual,80852.14627,12826.04856,701
2002,SK,SK,1,1,Annual,81214.1296,13785.97871,820
2002,SK,SK,1,1,Annual,81343.82702,16540.80092,704
2002,SK,SK,1,1,Annual,100377.7361,17018.21511,822
2002,SK,SK,1,1,Annual,102013.2881,16432.14786,789
2002,SK,SK,1,1,Annual,109981.1755,19074.1206,831
2002,SK,SK,1,1,Annual,110530.7864,21151.73903,694
2002,SK,SK,1,1,Annual,110716.9794,19326.8741,803
2002,SK,SK,1,1,Annual,111830.2268,17844.01747,834
2002,SK,SK,1,1,Annual,114612.853,18260.61318,687
2002,SK,SK,1,1,Annual,130956.97,20863.13861,706
2002,SK,SK,1,1,Annual,131626.2638,21962.35964,693
2002,SK,SK,1,1,Annual,135468.8856,21577.96115,755
2002,SK,SK,1,1,Annual,140939.7832,22546.19429,832
2002,SK,SK,1,1,Annual,172298.825,29635.28731,741
2002,SK,SK,1,1,Annual,173880.9225,31089.41779,830
2002,SK,SK,1,1,Annual,178398.6769,29487.88933,735
2002,SK,SK,1,1,Annual,182671.3849,29347.35465,696
2002,SK,SK,1,1,Annual,197885.0368,32504.99618,733
2002,SK,SK,1,1,Annual,197962.5905,33188.85069,707
2002,SK,SK,1,1,Annual,204092.1808,42514.47687,780
2002,SK,SK,1,1,Annual,208441.6428,33490.36329,770
2002,SK,SK,1,1,Annual,214161.4771,35084.57164,783
2002,SK,SK,1,1,Annual,216316.3304,42100.3973,754
2002,SK,SK,1,1,Annual,224679.6951,35714.00417,795
2002,SK,SK,1,1,Annual,226102.7811,38375.71312,816
2002,SK,SK,1,1,Annual,240912.7232,40027.39298,825
2002,SK,SK,1,1,Annual,240934.2431,43973.69013,709
2002,SK,SK,1,1,Annual,241959.4146,41017.66445,773
2002,SK,SK,1,1,Annual,253157.058,41134.40493,702
2002,SK,SK,1,1,Annual,266599.1622,56699.70736,808
2002,SK,SK,1,1,Annual,281076.1343,45802.52133,736
2002,SK,SK,1,1,Annual,315892.5855,51521.47822,705
2002,SK,SK,1,1,Annual,334521.6841,54940.74181,767
2002,SK,SK,1,1,Annual,345398.3478,56798.61274,756
2002,SK,SK,1,1,Annual,370421.8046,60907.95849,826
2002,SK,SK,1,1,Annual,383079.0896,65871.69736,760
2002,SK,SK,1,1,Annual,398734.8325,77168.50079,749
2002,SK,SK,1,1,Annual,401652.7993,66934.76778,794
2002,SK,SK,1,1,Annual,409939.7115,67202.59121,782
2002,SK,SK,1,1,Annual,432006.5207,69918.95854,729
2002,SK,SK,1,1,Annual,454477.546,76416.03116,752
2002,SK,SK,1,1,Annual,535599.148,120502.3106,792
2002,SK,SK,1,1,Annual,707897.4553,118360.7712,748
2002,SK,SK,1,1,Annual,824688.0189,159902.678,745
2002,SK,SK,1,2,Annual,3750.90742,164.92023,652
2002,SK,SK,1,2,Annual,4169.981668,183.3461236,662
2002,SK,SK,1,2,Annual,6577.240546,305.3164995,811
2002,SK,SK,1,2,Annual,7469.709974,328.4288703,647
2002,SK,SK,1,2,Annual,9705.701103,653.4575469,669
2002,SK,SK,1,2,Annual,28704.37751,1262.076615,658
2002,SK,SK,1,2,Annual,30252.38384,1330.139495,686
2002,SK,SK,1,2,Annual,39595.56864,1740.941472,657
2002,SK,SK,1,2,Annual,84438.68083,3841.821355,837
2002,SK,SK,1,2,Annual,86515.29868,3803.912322,661
2002,SK,SK,1,2,Annual,114816.9279,7181.013264,672
2002,SK,SK,1,2,Annual,124465.2261,5863.105687,743
2002,SK,SK,1,2,Annual,144204.6713,6375.877384,835
2002,SK,SK,1,2,Annual,149316.5036,6565.161267,682
2002,SK,SK,1,2,Annual,165146.8561,7361.101436,815
2002,SK,SK,1,2,Annual,166899.0323,7338.231446,660
2002,SK,SK,1,2,Annual,174578.841,7714.027894,715
2002,SK,SK,1,2,Annual,198654.2108,8734.445952,819
2002,SK,SK,1,2,Annual,219005.6197,10862.54095,761
2002,SK,SK,1,2,Annual,224785.2247,9883.376688,710
2002,SK,SK,1,2,Annual,252886.5685,11118.93906,778
2002,SK,SK,1,2,Annual,257727.0428,14280.88775,691
2002,SK,SK,1,2,Annual,264631.0808,11635.32282,711
2002,SK,SK,1,2,Annual,269961.2137,12242.29404,827
2002,SK,SK,1,2,Annual,279267.0441,12331.46359,680
2002,SK,SK,1,2,Annual,346815.6715,16308.92152,751
2002,SK,SK,1,2,Annual,375149.8706,16556.76199,771
2002,SK,SK,1,2,Annual,385496.9042,16995.87717,772
2002,SK,SK,1,2,Annual,388133.353,17065.48167,768
2002,SK,SK,1,2,Annual,408909.4947,19497.3119,838
2002,SK,SK,1,2,Annual,422629.0572,20194.00636,805
2002,SK,SK,1,2,Annual,447811.1229,19689.39915,699
2002,SK,SK,1,2,Annual,455591.0386,21359.40737,817
2002,SK,SK,1,2,Annual,470400.6601,21012.24118,833
2002,SK,SK,1,2,Annual,479282.7324,21551.94183,776
2002,SK,SK,1,2,Annual,486524.7388,22686.28411,807
2002,SK,SK,1,2,Annual,493262.2651,21865.81582,685
2002,SK,SK,1,2,Annual,501016.2917,22247.75042,739
2002,SK,SK,1,2,Annual,560666.4371,25176.91785,824
2002,SK,SK,1,2,Annual,595037.8698,27036.68826,734
2002,SK,SK,1,2,Annual,595466.873,26421.973,700
2002,SK,SK,1,2,Annual,609836.1195,26813.32857,742
2002,SK,SK,1,2,Annual,634930.2589,28784.05746,690
2002,SK,SK,1,2,Annual,645212.0067,28710.10601,775
2002,SK,SK,1,2,Annual,667836.1902,39014.05094,697
2002,SK,SK,1,2,Annual,678760.9688,30327.25797,695
2002,SK,SK,1,2,Annual,683388.6892,31321.484,774
2002,SK,SK,1,2,Annual,689010.8542,31020.68905,796
2002,SK,SK,1,2,Annual,689939.8651,30978.88687,689
2002,SK,SK,1,2,Annual,697062.1188,30648.48904,763
2002,SK,SK,1,2,Annual,737091.881,32648.862,714
2002,SK,SK,1,2,Annual,755943.1919,33893.96337,810
2002,SK,SK,1,2,Annual,816872.2459,38844.16039,698
2002,SK,SK,1,2,Annual,820164.8256,36273.81483,821
2002,SK,SK,1,2,Annual,896277.888,42312.88607,809
2002,SK,SK,1,2,Annual,967360.7081,43554.27566,784
2002,SK,SK,1,2,Annual,1002786.08,45359.75907,747
2002,SK,SK,1,2,Annual,1008844.577,48948.77987,785
2002,SK,SK,1,2,Annual,1010284.724,47113.54464,813
2002,SK,SK,1,2,Annual,1071869.626,48227.32694,762
2002,SK,SK,1,2,Annual,1091503.975,47991.34352,701
2002,SK,SK,1,2,Annual,1096390.75,51583.123,820
2002,SK,SK,1,2,Annual,1098141.665,61890.86652,704
2002,SK,SK,1,2,Annual,1355099.438,63677.21156,822
2002,SK,SK,1,2,Annual,1377179.389,61484.31836,789
2002,SK,SK,1,2,Annual,1484745.869,71369.812,831
2002,SK,SK,1,2,Annual,1492165.617,79143.65594,694
2002,SK,SK,1,2,Annual,1494679.221,72315.5421,803
2002,SK,SK,1,2,Annual,1509708.062,66767.12383,834
2002,SK,SK,1,2,Annual,1547273.515,68325.90381,687
2002,SK,SK,1,2,Annual,1767919.095,78063.79711,706
2002,SK,SK,1,2,Annual,1776954.562,82176.76251,693
2002,SK,SK,1,2,Annual,1828829.956,80738.45515,755
2002,SK,SK,1,2,Annual,1902687.073,84361.30197,832
2002,SK,SK,1,2,Annual,2326034.137,110886.6264,741
2002,SK,SK,1,2,Annual,2347392.454,116327.5597,830
2002,SK,SK,1,2,Annual,2408382.138,110335.106,735
2002,SK,SK,1,2,Annual,2466063.696,109809.2661,696
2002,SK,SK,1,2,Annual,2671447.997,121624.2424,733
2002,SK,SK,1,2,Annual,2672494.972,124183.027,707
2002,SK,SK,1,2,Annual,2755244.44,159076.808,780
2002,SK,SK,1,2,Annual,2813962.178,125311.1995,770
2002,SK,SK,1,2,Annual,2891179.941,131276.2635,783
2002,SK,SK,1,2,Annual,2920270.461,157527.4427,754
2002,SK,SK,1,2,Annual,3033175.883,133631.417,795
2002,SK,SK,1,2,Annual,3052387.545,143590.7578,816
2002,SK,SK,1,2,Annual,3252321.764,149770.8635,825
2002,SK,SK,1,2,Annual,3252612.282,164536.7597,709
2002,SK,SK,1,2,Annual,3266452.097,153476.1713,773
2002,SK,SK,1,2,Annual,3417620.283,153912.9802,702
2002,SK,SK,1,2,Annual,3599088.689,212153.8151,808
2002,SK,SK,1,2,Annual,3794527.813,171379.7142,736
2002,SK,SK,1,2,Annual,4264549.904,192778.3876,705
2002,SK,SK,1,2,Annual,4516042.736,205572.2776,767
2002,SK,SK,1,2,Annual,4662877.696,212523.8902,756
2002,SK,SK,1,2,Annual,5000694.362,227899.8669,826
2002,SK,SK,1,2,Annual,5171567.709,246472.7342,760
2002,SK,SK,1,2,Annual,5382920.238,288742.0872,749
2002,SK,SK,1,2,Annual,5422312.791,250450.4345,794
2002,SK,SK,1,2,Annual,5534186.105,251452.5519,782
2002,SK,SK,1,2,Annual,5832088.029,261616.4085,729
2002,SK,SK,1,2,Annual,6135446.871,285926.5647,752
2002,SK,SK,1,2,Annual,7230588.498,450884.6009,792
2002,SK,SK,1,2,Annual,9556615.647,442871.5832,748
2002,SK,SK,1,2,Annual,11133288.25,598309.317,745
2002,SK,SK,1,3,Annual,601.9974872,52.93735777,652
2002,SK,SK,1,3,Annual,669.2563171,58.85184216,662
2002,SK,SK,1,3,Annual,1055.606507,98.00282701,811
2002,SK,SK,1,3,Annual,1198.842342,105.4216127,647
2002,SK,SK,1,3,Annual,1557.705115,209.7518052,669
2002,SK,SK,1,3,Annual,4606.875403,405.1110122,658
2002,SK,SK,1,3,Annual,4855.320863,426.9583563,686
2002,SK,SK,1,3,Annual,6354.84435,558.8207195,657
2002,SK,SK,1,3,Annual,13551.88705,1233.177225,837
2002,SK,SK,1,3,Annual,13885.17139,1221.008894,661
2002,SK,SK,1,3,Annual,18427.40818,2305.016603,672
2002,SK,SK,1,3,Annual,19975.90049,1881.984541,743
2002,SK,SK,1,3,Annual,23143.9596,2046.577926,835
2002,SK,SK,1,3,Annual,23964.37712,2107.335715,682
2002,SK,SK,1,3,Annual,26505.05099,2362.822683,815
2002,SK,SK,1,3,Annual,26786.26444,2355.481699,660
2002,SK,SK,1,3,Annual,28018.82634,2476.107719,715
2002,SK,SK,1,3,Annual,31882.77457,2803.649318,819
2002,SK,SK,1,3,Annual,35149.05008,3486.741541,761
2002,SK,SK,1,3,Annual,36076.64101,3172.4419,710
2002,SK,SK,1,3,Annual,40586.73321,3569.042168,778
2002,SK,SK,1,3,Annual,41363.59947,4583.98866,691
2002,SK,SK,1,3,Annual,42471.65494,3734.794979,711
2002,SK,SK,1,3,Annual,43327.10837,3929.625249,827
2002,SK,SK,1,3,Annual,44820.63671,3958.247573,680
2002,SK,SK,1,3,Annual,55661.77444,5234.962463,751
2002,SK,SK,1,3,Annual,60209.23849,5314.516195,771
2002,SK,SK,1,3,Annual,61869.87352,5455.466747,772
2002,SK,SK,1,3,Annual,62293.00727,5477.808932,768
2002,SK,SK,1,3,Annual,65627.44976,6258.396411,838
2002,SK,SK,1,3,Annual,67829.35487,6482.026734,805
2002,SK,SK,1,3,Annual,71870.92095,6320.054048,699
2002,SK,SK,1,3,Annual,73119.54941,6856.106071,817
2002,SK,SK,1,3,Annual,75496.40224,6744.670009,833
2002,SK,SK,1,3,Annual,76921.92001,6917.907254,776
2002,SK,SK,1,3,Annual,78084.21734,7282.017121,807
2002,SK,SK,1,3,Annual,79165.54871,7018.656929,685
2002,SK,SK,1,3,Annual,80410.02212,7141.253221,739
2002,SK,SK,1,3,Annual,89983.50226,8081.479802,824
2002,SK,SK,1,3,Annual,95499.90502,8678.443144,734
2002,SK,SK,1,3,Annual,95568.75739,8481.127135,700
2002,SK,SK,1,3,Annual,97874.93276,8606.747441,742
2002,SK,SK,1,3,Annual,101902.3872,9239.327085,690
2002,SK,SK,1,3,Annual,103552.5443,9215.589584,775
2002,SK,SK,1,3,Annual,107183.5861,12523.0287,697
2002,SK,SK,1,3,Annual,108936.9456,9734.675399,695
2002,SK,SK,1,3,Annual,109679.6662,10053.80968,774
2002,SK,SK,1,3,Annual,110581.9889,9957.258212,796
2002,SK,SK,1,3,Annual,110731.0895,9943.840231,689
2002,SK,SK,1,3,Annual,111874.1672,9837.786604,763
2002,SK,SK,1,3,Annual,118298.697,10479.88163,714
2002,SK,SK,1,3,Annual,121324.216,10879.5438,810
2002,SK,SK,1,3,Annual,131102.953,12468.49593,698
2002,SK,SK,1,3,Annual,131631.3918,11643.44674,821
2002,SK,SK,1,3,Annual,143847.0685,13581.91405,809
2002,SK,SK,1,3,Annual,155255.4223,13980.38478,784
2002,SK,SK,1,3,Annual,160940.9757,14559.92266,747
2002,SK,SK,1,3,Annual,161913.3271,15711.95403,785
2002,SK,SK,1,3,Annual,162144.4618,15122.86618,813
2002,SK,SK,1,3,Annual,172028.4585,15480.37655,762
2002,SK,SK,1,3,Annual,175179.6503,15404.62878,701
2002,SK,SK,1,3,Annual,175963.9475,16557.54565,820
2002,SK,SK,1,3,Annual,176244.9585,19866.20407,704
2002,SK,SK,1,3,Annual,217485.095,20439.59877,822
2002,SK,SK,1,3,Annual,221028.7909,19735.70713,789
2002,SK,SK,1,3,Annual,238292.5469,22908.82854,831
2002,SK,SK,1,3,Annual,239483.3706,25404.13647,694
2002,SK,SK,1,3,Annual,239886.7886,23212.39623,803
2002,SK,SK,1,3,Annual,242298.8248,21431.42246,834
2002,SK,SK,1,3,Annual,248327.8482,21931.77159,687
2002,SK,SK,1,3,Annual,283740.1017,25057.51512,706
2002,SK,SK,1,3,Annual,285190.2383,26377.72624,693
2002,SK,SK,1,3,Annual,293515.9188,25916.04733,755
2002,SK,SK,1,3,Annual,305369.5302,27078.93643,832
2002,SK,SK,1,3,Annual,373314.1207,35593.23809,741
2002,SK,SK,1,3,Annual,376741.9987,37339.71051,830
2002,SK,SK,1,3,Annual,386530.4665,35416.20685,735
2002,SK,SK,1,3,Annual,395788.0006,35247.41873,696
2002,SK,SK,1,3,Annual,428750.9131,39039.88026,733
2002,SK,SK,1,3,Annual,428918.9461,39861.21855,707
2002,SK,SK,1,3,Annual,442199.725,51061.69147,780
2002,SK,SK,1,3,Annual,451623.5595,40223.34798,770
2002,SK,SK,1,3,Annual,464016.5337,42138.05989,783
2002,SK,SK,1,3,Annual,468685.3826,50564.36433,754
2002,SK,SK,1,3,Annual,486806.006,42894.03508,795
2002,SK,SK,1,3,Annual,489889.3591,46090.86052,816
2002,SK,SK,1,3,Annual,521977.567,48074.59815,825
2002,SK,SK,1,3,Annual,522024.1935,52814.26855,709
2002,SK,SK,1,3,Annual,524245.3984,49263.95621,773
2002,SK,SK,1,3,Annual,548506.959,49404.16648,702
2002,SK,SK,1,3,Annual,577631.518,68098.75545,808
2002,SK,SK,1,3,Annual,608998.2909,55010.77244,736
2002,SK,SK,1,3,Annual,684433.9352,61879.48244,705
2002,SK,SK,1,3,Annual,724796.9823,65986.16317,767
2002,SK,SK,1,3,Annual,748363.087,68217.54502,756
2002,SK,SK,1,3,Annual,802580.5767,73153.04371,826
2002,SK,SK,1,3,Annual,830004.6941,79114.7048,760
2002,SK,SK,1,3,Annual,863925.4703,92682.64528,749
2002,SK,SK,1,3,Annual,870247.7318,80391.4975,794
2002,SK,SK,1,3,Annual,888202.7082,80713.16481,782
2002,SK,SK,1,3,Annual,936014.1282,83975.63728,729
2002,SK,SK,1,3,Annual,984701.3496,91778.89731,752
2002,SK,SK,1,3,Annual,1160464.821,144728.3904,792
2002,SK,SK,1,3,Annual,1533777.82,142156.3107,748
2002,SK,SK,1,3,Annual,1786824.041,192049.9042,745
2002,SK,SK,2,1,Annual,52.26899505,5.647762115,662
2002,SK,SK,2,1,Annual,77.86244192,8.882377527,811
2002,SK,SK,2,1,Annual,80.11921955,8.657030662,652
2002,SK,SK,2,1,Annual,144.4284129,23.89669074,669
2002,SK,SK,2,1,Annual,225.5992204,24.37641529,647
2002,SK,SK,2,1,Annual,367.4254462,39.70100273,658
2002,SK,SK,2,1,Annual,533.0351086,57.59543472,686
2002,SK,SK,2,1,Annual,857.1850327,92.62043681,657
2002,SK,SK,2,1,Annual,1280.838343,143.2137463,837
2002,SK,SK,2,1,Annual,1304.152355,140.9160872,661
2002,SK,SK,2,1,Annual,1536.212237,177.8384111,743
2002,SK,SK,2,1,Annual,1710.289416,185.8338799,835
2002,SK,SK,2,1,Annual,1941.111232,212.6265896,815
2002,SK,SK,2,1,Annual,2248.939404,244.2091948,715
2002,SK,SK,2,1,Annual,2278.109097,350.1458502,672
2002,SK,SK,2,1,Annual,2398.665926,259.1803139,819
2002,SK,SK,2,1,Annual,2548.927258,275.4163303,660
2002,SK,SK,2,1,Annual,2891.520122,352.4496191,761
2002,SK,SK,2,1,Annual,3070.205574,331.7414217,778
2002,SK,SK,2,1,Annual,3150.000155,340.3633745,682
2002,SK,SK,2,1,Annual,3353.313793,362.3317912,710
2002,SK,SK,2,1,Annual,3815.205345,519.5266036,691
2002,SK,SK,2,1,Annual,3939.002914,438.9776362,827
2002,SK,SK,2,1,Annual,4278.100156,462.2566774,711
2002,SK,SK,2,1,Annual,4578.436258,529.1007295,751
2002,SK,SK,2,1,Annual,4581.371558,496.8905977,771
2002,SK,SK,2,1,Annual,4743.683159,512.5637868,768
2002,SK,SK,2,1,Annual,4879.451268,528.6744633,772
2002,SK,SK,2,1,Annual,5021.503751,589.6463114,805
2002,SK,SK,2,1,Annual,5237.907479,568.3912957,680
2002,SK,SK,2,1,Annual,5304.657292,621.5835819,838
2002,SK,SK,2,1,Annual,5403.15051,622.5234996,817
2002,SK,SK,2,1,Annual,5709.840929,654.3002808,807
2002,SK,SK,2,1,Annual,5985.373645,657.0378376,833
2002,SK,SK,2,1,Annual,6168.318249,666.4982575,699
2002,SK,SK,2,1,Annual,6215.066136,678.2263663,739
2002,SK,SK,2,1,Annual,6242.866714,689.8796677,776
2002,SK,SK,2,1,Annual,7162.176409,799.7395241,734
2002,SK,SK,2,1,Annual,7167.945401,791.0197943,824
2002,SK,SK,2,1,Annual,7258.321064,784.2750886,742
2002,SK,SK,2,1,Annual,7610.643842,829.0941489,685
2002,SK,SK,2,1,Annual,7703.015524,842.3407045,775
2002,SK,SK,2,1,Annual,8080.665004,910.1569838,774
2002,SK,SK,2,1,Annual,8364.51419,912.1011847,700
2002,SK,SK,2,1,Annual,8532.071855,950.5504054,690
2002,SK,SK,2,1,Annual,8596.408122,943.9043106,695
2002,SK,SK,2,1,Annual,8769.582594,947.5697072,763
2002,SK,SK,2,1,Annual,8807.41255,974.46978,796
2002,SK,SK,2,1,Annual,9154.799543,1008.73408,810
2002,SK,SK,2,1,Annual,9333.079257,1029.850495,689
2002,SK,SK,2,1,Annual,9591.50223,1376.995078,697
2002,SK,SK,2,1,Annual,10254.49985,1114.554306,821
2002,SK,SK,2,1,Annual,10459.74201,1213.516255,809
2002,SK,SK,2,1,Annual,10504.15709,1227.516857,698
2002,SK,SK,2,1,Annual,10639.30144,1158.121684,714
2002,SK,SK,2,1,Annual,11774.10914,1302.761958,784
2002,SK,SK,2,1,Annual,12018.30822,1433.031061,785
2002,SK,SK,2,1,Annual,12131.23727,1390.278319,813
2002,SK,SK,2,1,Annual,12324.92032,1370.065158,747
2002,SK,SK,2,1,Annual,13195.70144,1525.700923,820
2002,SK,SK,2,1,Annual,13274.60115,1467.801634,762
2002,SK,SK,2,1,Annual,13944.47705,1506.726677,701
2002,SK,SK,2,1,Annual,15795.49421,2187.741833,704
2002,SK,SK,2,1,Annual,16456.02299,1805.482954,789
2002,SK,SK,2,1,Annual,16684.63841,1926.745397,822
2002,SK,SK,2,1,Annual,17560.22189,2087.893333,803
2002,SK,SK,2,1,Annual,17846.00017,2108.132865,831
2002,SK,SK,2,1,Annual,17853.03247,1940.333347,834
2002,SK,SK,2,1,Annual,20379.0309,2656.300881,694
2002,SK,SK,2,1,Annual,20706.57649,2247.094068,687
2002,SK,SK,2,1,Annual,21305.11028,2311.882358,706
2002,SK,SK,2,1,Annual,22231.82172,2411.997307,755
2002,SK,SK,2,1,Annual,23749.73932,2699.144969,693
2002,SK,SK,2,1,Annual,24038.96312,2619.306353,832
2002,SK,SK,2,1,Annual,27503.70558,3222.173754,741
2002,SK,SK,2,1,Annual,28388.74318,3457.305352,830
2002,SK,SK,2,1,Annual,28921.58676,3256.155182,735
2002,SK,SK,2,1,Annual,31643.95679,3462.742049,696
2002,SK,SK,2,1,Annual,32249.80602,4575.815436,780
2002,SK,SK,2,1,Annual,32634.16336,3651.241555,733
2002,SK,SK,2,1,Annual,34152.87862,3737.606744,770
2002,SK,SK,2,1,Annual,34462.46756,3935.377282,707
2002,SK,SK,2,1,Annual,34758.43939,3878.519799,783
2002,SK,SK,2,1,Annual,34802.02493,4613.519069,754
2002,SK,SK,2,1,Annual,36299.98825,3930.177117,795
2002,SK,SK,2,1,Annual,37049.54252,4283.160249,816
2002,SK,SK,2,1,Annual,39012.92402,4504.720228,773
2002,SK,SK,2,1,Annual,39540.76417,4474.799136,825
2002,SK,SK,2,1,Annual,39872.49606,4956.769518,709
2002,SK,SK,2,1,Annual,41002.393,4537.903976,702
2002,SK,SK,2,1,Annual,41946.4864,6076.430635,808
2002,SK,SK,2,1,Annual,45337.00475,5032.098773,736
2002,SK,SK,2,1,Annual,52154.83907,5793.945573,705
2002,SK,SK,2,1,Annual,53627.14854,5999.096787,767
2002,SK,SK,2,1,Annual,56911.73783,6374.560376,756
2002,SK,SK,2,1,Annual,59871.58017,6705.468695,826
2002,SK,SK,2,1,Annual,63489.14226,7436.024063,760
2002,SK,SK,2,1,Annual,64393.80665,7309.303262,794
2002,SK,SK,2,1,Annual,65404.5995,8621.743463,749
2002,SK,SK,2,1,Annual,66126.98796,7383.727971,782
2002,SK,SK,2,1,Annual,70524.82366,7774.591452,729
2002,SK,SK,2,1,Annual,75066.285,8597.019047,752
2002,SK,SK,2,1,Annual,85324.93372,13075.62255,792
2002,SK,SK,2,1,Annual,115193.0492,13118.81563,748
2002,SK,SK,2,1,Annual,132956.3983,17559.26014,745
2002,SK,SK,2,2,Annual,500.2889526,14.98267705,662
2002,SK,SK,2,2,Annual,745.2548013,23.56363304,811
2002,SK,SK,2,2,Annual,766.8553871,22.96582115,652
2002,SK,SK,2,2,Annual,1382.386238,63.39438397,669
2002,SK,SK,2,2,Annual,2159.306824,64.66702219,647
2002,SK,SK,2,2,Annual,3516.786414,105.3208847,658
2002,SK,SK,2,2,Annual,5101.907468,152.7921645,686
2002,SK,SK,2,2,Annual,8204.485313,245.7083115,657
2002,SK,SK,2,2,Annual,12259.45271,379.9248742,837
2002,SK,SK,2,2,Annual,12482.60111,373.8295245,661
2002,SK,SK,2,2,Annual,14703.7457,471.7789855,743
2002,SK,SK,2,2,Annual,16369.91298,492.9897809,835
2002,SK,SK,2,2,Annual,18579.20751,564.0668745,815
2002,SK,SK,2,2,Annual,21525.56287,647.8508522,715
2002,SK,SK,2,2,Annual,21804.7585,928.885121,672
2002,SK,SK,2,2,Annual,22958.65958,687.5670155,819
2002,SK,SK,2,2,Annual,24396.87519,730.6387641,660
2002,SK,SK,2,2,Annual,27675.97831,934.9966787,761
2002,SK,SK,2,2,Annual,29386.25335,880.0608958,778
2002,SK,SK,2,2,Annual,30150.00148,902.9336606,682
2002,SK,SK,2,2,Annual,32096.00345,961.2126189,710
2002,SK,SK,2,2,Annual,36516.96544,1378.227192,691
2002,SK,SK,2,2,Annual,37701.88504,1164.542702,827
2002,SK,SK,2,2,Annual,40947.53006,1226.298554,711
2002,SK,SK,2,2,Annual,43822.17561,1403.625931,751
2002,SK,SK,2,2,Annual,43850.27063,1318.177219,771
2002,SK,SK,2,2,Annual,45403.82452,1359.75587,768
2002,SK,SK,2,2,Annual,46703.31928,1402.49511,772
2002,SK,SK,2,2,Annual,48062.96447,1564.2444,805
2002,SK,SK,2,2,Annual,50134.25729,1507.857989,680
2002,SK,SK,2,2,Annual,50773.14837,1648.969252,838
2002,SK,SK,2,2,Annual,51715.86917,1651.462714,817
2002,SK,SK,2,2,Annual,54651.3346,1735.761812,807
2002,SK,SK,2,2,Annual,57288.57631,1743.024145,833
2002,SK,SK,2,2,Annual,59039.61753,1768.121239,699
2002,SK,SK,2,2,Annual,59487.06159,1799.234176,739
2002,SK,SK,2,2,Annual,59753.15284,1830.14866,776
2002,SK,SK,2,2,Annual,68552.25992,2121.590601,734
2002,SK,SK,2,2,Annual,68607.47741,2098.458448,824
2002,SK,SK,2,2,Annual,69472.50162,2080.565742,742
2002,SK,SK,2,2,Annual,72844.73391,2199.464076,685
2002,SK,SK,2,2,Annual,73728.86287,2234.605227,775
2002,SK,SK,2,2,Annual,77343.5079,2414.51178,774
2002,SK,SK,2,2,Annual,80060.35011,2419.669457,700
2002,SK,SK,2,2,Annual,81664.11633,2521.669549,690
2002,SK,SK,2,2,Annual,82279.90631,2504.038443,695
2002,SK,SK,2,2,Annual,83937.4334,2513.762198,763
2002,SK,SK,2,2,Annual,84299.52012,2585.12411,796
2002,SK,SK,2,2,Annual,87624.50991,2676.022228,810
2002,SK,SK,2,2,Annual,89330.90146,2732.040951,689
2002,SK,SK,2,2,Annual,91804.37849,3652.964154,697
2002,SK,SK,2,2,Annual,98150.21284,2956.747625,821
2002,SK,SK,2,2,Annual,100114.6735,3219.279031,809
2002,SK,SK,2,2,Annual,100539.7892,3256.420556,698
2002,SK,SK,2,2,Annual,101833.3137,3072.325433,714
2002,SK,SK,2,2,Annual,112695.0446,3456.034672,784
2002,SK,SK,2,2,Annual,115032.3787,3801.619325,785
2002,SK,SK,2,2,Annual,116113.271,3688.202626,813
2002,SK,SK,2,2,Annual,117967.0945,3634.580102,747
2002,SK,SK,2,2,Annual,126301.7137,4047.458754,820
2002,SK,SK,2,2,Annual,127056.8967,3893.860508,762
2002,SK,SK,2,2,Annual,133468.5661,3997.122887,701
2002,SK,SK,2,2,Annual,151185.4446,5803.75531,704
2002,SK,SK,2,2,Annual,157507.6487,4789.679076,789
2002,SK,SK,2,2,Annual,159695.8248,5111.370391,822
2002,SK,SK,2,2,Annual,168076.4096,5538.872015,803
2002,SK,SK,2,2,Annual,170811.7159,5592.564498,831
2002,SK,SK,2,2,Annual,170879.025,5147.417211,834
2002,SK,SK,2,2,Annual,195056.4386,7046.773119,694
2002,SK,SK,2,2,Annual,198191.5178,5961.208006,687
2002,SK,SK,2,2,Annual,203920.3412,6133.08175,706
